rule,length,complexity,train_fitness,train_excess_sharpe,train_sharpe,val_fitness,val_excess_sharpe,val_sharpe,val_sharpe_bh,val_fitness_raw,n_episodes_val,max_episode_val,n_episodes_train_val,val_half1_excess_sharpe,val_half2_excess_sharpe,stable,holdout_fitness,holdout_excess_sharpe,holdout_sharpe,holdout_sharpe_bh,null_pvalue,null_n,selected_on,drop_reason,nasdaq_val_excess_sharpe,nasdaq_val_sharpe,nasdaq_val_sharpe_bh,nasdaq_holdout_excess_sharpe,nasdaq_holdout_sharpe,nasdaq_holdout_sharpe_bh,cross_asset
~asp_mars_pluto_sextile_orb3 & ~asp_mercury_neptune_opp_orb5 & asp_neptune_uranus_conj_orb5,3,7,-0.3239373741307964,-0.2189373741307964,0.2914201254369747,0.49701709220666634,0.6020170922066663,0.9944575211047912,0.39244042889812486,0.49701709220666634,3,133,12,0.7794219498579,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.2853302245790013,0.6916227834284897,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb5 & asp_neptune_uranus_conj_orb5 & ~venus_sign_leo,3,7,-0.2458281579758369,-0.14082815797583692,0.3695293415919342,0.4970041338885167,0.6020041338885167,0.9944445627866415,0.39244042889812486,0.4970041338885167,3,130,13,0.7794035180335814,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.18697962912332394,0.5932721879728123,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_sun_sextile_orb5 & ~asp_neptune_sun_square_orb5 & asp_pluto_uranus_sextile_orb3,3,7,-0.5550551506437126,-0.45005515064371254,0.06030234892405855,0.49692452957879096,0.601924529578791,0.9943649584769158,0.39244042889812486,0.49692452957879096,15,121,18,0.7792902894627405,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.5371922788121639,0.9434848376616524,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_moon_square_orb3 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_trine_orb5,3,7,-0.6206445213448527,-0.5156445213448527,-0.005287021777081648,0.4967168984041772,0.6017168984041772,0.994157327302302,0.39244042889812486,0.4967168984041772,34,62,40,0.7789949569473387,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4659859403157823,0.8722784991652707,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~venus_sign_libra,3,7,-0.29467495495153345,-0.18967495495153347,0.32068254461623763,0.49668290586195996,0.6016829058619599,0.9941233347600847,0.39244042889812486,0.49668290586195996,4,160,15,0.7789466063631778,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4629860536193016,0.86927861246879,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_pluto_uranus_sextile_orb3 & ~mars_ingress_3d & ~sun_sign_cancer,3,7,-0.6498142662204613,-0.5448142662204614,-0.03445676665269024,0.4966487136800697,0.6016487136800697,0.9940891425781945,0.39244042889812486,0.4966487136800697,25,76,33,0.7788979718336477,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.6068340060518849,1.0131265649013732,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_sun_square_orb1 & ~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3,3,7,-0.6458282671841294,-0.5408282671841295,-0.030470767616358318,0.4966195110756362,0.6016195110756362,0.9940599399737611,0.39244042889812486,0.4966195110756362,16,144,24,0.7788564344319915,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.49505927029918656,0.901351829148675,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & ~asp_mars_uranus_sextile_orb3 & asp_neptune_uranus_conj_orb5,3,7,-0.282286398043182,-0.17728639804318203,0.3330711015245891,0.4964109260368046,0.6014109260368046,0.9938513549349294,0.39244042889812486,0.4964109260368046,4,133,13,0.7785597462267879,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.2694878334482496,0.675780392297738,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_neptune_trine_orb3 & ~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3,3,7,-0.5673076989859376,-0.46230769898593754,0.04804980058183358,0.4963790089838016,0.6013790089838016,0.9938194378819265,0.39244042889812486,0.4963790089838016,17,124,24,0.7785143479580832,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.475465359415063,0.8817579182645514,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_uranus_square_orb5 & ~asp_pluto_sun_trine_orb3 & asp_pluto_uranus_sextile_orb3,3,7,-0.6453589863232576,-0.5403589863232576,-0.030001486755486476,0.4963709696931231,0.6013709696931231,0.9938113985912479,0.39244042889812486,0.4963709696931231,15,98,22,0.778502913011637,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.5000405715496419,0.9063331303991302,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_moon_trine_orb1 & ~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3,3,7,-0.6408415722425572,-0.5358415722425572,-0.025484072674786192,0.49628440366697424,0.6012844036669742,0.9937248325650991,0.39244042889812486,0.49628440366697424,19,150,30,0.7783797830793686,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.48355453122081865,0.889847090070307,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_moon_trine_orb1 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3,3,7,-0.33863860148845776,-0.23363860148845778,0.2767188980793133,0.49618999495515603,0.601189994955156,0.9936304238532808,0.39244042889812486,0.49618999495515603,7,130,17,0.7782454979988012,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.2232810382571409,0.6295735971066293,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & ~asp_neptune_sun_square_orb5 & asp_neptune_uranus_conj_orb5,3,7,-0.39150242564102467,-0.2865024256410247,0.22385507392674642,0.4961627399762274,0.6011627399762274,0.9936031688743522,0.39244042889812486,0.4961627399762274,5,69,19,0.7782067310849632,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.27969983410399496,0.6859923929534834,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_saturn_sun_sextile_orb3,3,7,-0.3063075519236147,-0.2013075519236147,0.3090499476441564,0.49566418499926246,0.6006641849992624,0.9931046138973872,0.39244042889812486,0.49566418499926246,4,116,17,0.7774975990933832,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.2535636820174563,0.6598562408669447,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_moon_opp_orb3 & ~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5,3,7,-0.33903719091803886,-0.23403719091803887,0.2763203086497322,0.4955684893074126,0.6005684893074126,0.9930089182055375,0.39244042889812486,0.4955684893074126,4,133,24,0.7773614844415053,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.28378933381921106,0.6900818926686995,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~asp_sun_uranus_trine_orb5,3,7,-0.3281590927126353,-0.22315909271263534,0.28719840685513576,0.495558170287866,0.600558170287866,0.9929985991859908,0.39244042889812486,0.495558170287866,5,76,18,0.7773468069900722,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.20261367257257773,0.6089062314220661,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb5 & ~asp_moon_saturn_trine_orb1 & asp_neptune_uranus_conj_orb5,3,7,-0.30769965929728943,-0.20269965929728945,0.30765784027048165,0.4953888856784747,0.6003888856784747,0.9928293145765995,0.39244042889812486,0.4953888856784747,3,130,19,0.7771060221003039,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.2480733210600175,0.6543658799095059,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb5 & asp_neptune_uranus_conj_orb5 & ~asp_saturn_venus_trine_orb1,3,7,-0.3271754105876985,-0.22217541058769852,0.2881820889800726,0.4953888856784747,0.6003888856784747,0.9928293145765995,0.39244042889812486,0.4953888856784747,3,130,15,0.7771060221003039,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.2480733210600175,0.6543658799095059,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_uranus_sextile_orb1 & ~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3,3,7,-0.5890422150450856,-0.48404221504508554,0.026315284522685573,0.49536637014618745,0.6003663701461874,0.9928067990443123,0.39244042889812486,0.49536637014618745,18,184,25,0.7770739967802924,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4910267045792904,0.8973192634287788,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb1 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3,3,7,-0.33496959322106623,-0.22996959322106625,0.28038790634670485,0.4953253192863787,0.6003253192863787,0.9927657481845035,0.39244042889812486,0.4953253192863787,5,104,13,0.7770156074688859,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.28928359300968126,0.6955761518591697,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & ~asp_mars_sun_sextile_orb1 & asp_neptune_uranus_conj_orb5,3,7,-0.26654345190321466,-0.16154345190321467,0.3488140476645564,0.49532158112468627,0.6003215811246863,0.9927620100228112,0.39244042889812486,0.49532158112468627,3,133,12,0.7770102904394705,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.27335166924387105,0.6796442280933594,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_opp_orb5,3,7,-0.3347504385127065,-0.22975043851270655,0.28060706105506455,0.49532158112468627,0.6003215811246863,0.9927620100228112,0.39244042889812486,0.49532158112468627,3,133,12,0.7770102904394705,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.27335166924387105,0.6796442280933594,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_mercury_sextile_orb5 & ~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5,3,7,-0.3172577950814533,-0.21225779508145332,0.2980997044863178,0.49532158112468627,0.6003215811246863,0.9927620100228112,0.39244042889812486,0.49532158112468627,3,133,16,0.7770102904394705,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.27335166924387105,0.6796442280933594,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_neptune_sun_trine_orb1 & asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3,3,7,-0.36073891042688244,-0.25573891042688246,0.25461858914088864,0.4952175622143773,0.6002175622143773,0.9926579911125021,0.39244042889812486,0.4952175622143773,5,83,18,0.7768623377028752,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.16631284390182727,0.5726054027513157,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_neptune_sun_opp_orb5 & asp_neptune_uranus_conj_orb5 & ~asp_saturn_sun_sextile_orb3,3,7,-0.3704899588539591,-0.2654899588539591,0.24486754071381198,0.4950296701648844,0.6000296701648844,0.9924700990630093,0.39244042889812486,0.4950296701648844,4,116,17,0.776595087308916,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.2428522433523112,0.6491448022017996,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & ~asp_mars_uranus_sextile_orb1 & asp_neptune_uranus_conj_orb5,3,7,-0.29142800963232024,-0.18642800963232026,0.32392948993545084,0.4950277114706416,0.6000277114706416,0.9924681403687665,0.39244042889812486,0.4950277114706416,4,133,12,0.7765923013410168,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.2800078572403522,0.6863004160898406,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & ~asp_mars_saturn_square_orb1 & asp_neptune_uranus_conj_orb5,3,7,-0.3016922497609125,-0.19669224976091254,0.31366524980685856,0.4949949038106023,0.5999949038106023,0.9924353327087272,0.39244042889812486,0.4949949038106023,4,133,13,0.7765456370547401,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.34119245154452643,0.7474850103940148,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & ~asp_mercury_saturn_conj_orb3 & asp_neptune_uranus_conj_orb5,3,7,-0.31365811934519927,-0.2086581193451993,0.3016993802225718,0.4949908379596204,0.5999908379596204,0.9924312668577452,0.39244042889812486,0.4949908379596204,4,116,13,0.7765398539543162,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.28998809170979517,0.6962806505592836,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_moon_opp_orb1 & ~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5,3,7,-0.28103184388849584,-0.17603184388849585,0.33432565567927525,0.49478401079879086,0.5997840107987908,0.9922244396969156,0.39244042889812486,0.49478401079879086,5,116,13,0.7762456718137267,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.29826666754820536,0.7045592263976937,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_jupiter_mercury_trine_orb5 & ~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5,3,7,-0.24724308991091315,-0.14224308991091317,0.36811440965685793,0.49476543202495127,0.5997654320249513,0.992205860923076,0.39244042889812486,0.49476543202495127,5,111,18,0.7762192461927944,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.277738747494458,0.6840313063439464,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_pluto_sextile_orb3 & ~asp_mercury_moon_square_orb3 & asp_neptune_uranus_conj_orb5,3,7,-0.3419923889716507,-0.2369923889716507,0.2733651105961204,0.4946456973825841,0.5996456973825841,0.9920861262807089,0.39244042889812486,0.4946456973825841,9,90,43,0.776048941106807,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.2708196109217765,0.6771121697712649,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_sun_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~venus_sign_sagittarius,3,7,-0.5432443644221879,-0.43824436442218795,0.07211313514558317,0.49454758997959525,0.5995475899795952,0.99198801887772,0.39244042889812486,0.49454758997959525,9,254,11,0.7759093977984735,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4566790176684789,0.8629715765179673,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_pluto_sextile_orb5 & asp_neptune_uranus_conj_orb5 & ~asp_sun_uranus_trine_orb5,3,7,-0.3332063273547714,-0.22820632735477142,0.2821511722129997,0.49439256310604973,0.5993925631060497,0.9918329920041746,0.39244042889812486,0.49439256310604973,5,89,20,0.7756888952707628,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.30508027098585727,0.7113728298353457,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_sun_conj_orb3,3,7,-0.6578723429112717,-0.5528723429112717,-0.04251484334350068,0.49433479411307046,0.5993347941130704,0.9917752230111953,0.39244042889812486,0.49433479411307046,13,136,17,0.7756067276270926,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4869487316967092,0.8932412905461976,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mars_moon_trine_orb3 & asp_pluto_uranus_sextile_orb3 & ~mars_ingress_5d,3,7,-0.6438689905277185,-0.5388689905277185,-0.028511490959947382,0.4943155140840374,0.5993155140840374,0.9917559429821623,0.39244042889812486,0.4943155140840374,50,39,62,0.7755793047181891,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.6664089589855433,1.0727015178350316,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_neptune_uranus_conj_orb5 & ~asp_saturn_venus_sextile_orb5 & ~asp_uranus_venus_square_orb3,3,7,-0.273663350910269,-0.16866335091026902,0.3416941486575021,0.49419580400783736,0.5991958040078373,0.9916362329059623,0.39244042889812486,0.49419580400783736,6,81,20,0.7754090354823833,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.28040199436076657,0.686694553210255,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_uranus_sextile_orb1 & ~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3,3,7,-0.6423517018337084,-0.5373517018337084,-0.026994202265937295,0.49419470074644645,0.5991947007464464,0.9916351296445713,0.39244042889812486,0.49419470074644645,17,136,22,0.775407466263272,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4770326321254594,0.8833251909749478,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_sun_conj_orb5,3,7,-0.6578723429112717,-0.5528723429112717,-0.04251484334350068,0.4941507326556227,0.5991507326556227,0.9915911615537476,0.39244042889812486,0.4941507326556227,12,136,16,0.7753449284544187,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.46144038865789366,0.8677329475073821,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
asp_neptune_uranus_conj_orb5 & ~asp_saturn_sun_conj_orb1 & ~asp_saturn_sun_sextile_orb5,3,7,-0.3080324174493683,-0.20303241744936834,0.30732508211840276,0.49401716043406774,0.5990171604340677,0.9914575893321926,0.39244042889812486,0.49401716043406774,4,160,17,0.7751549428281741,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.20632121576463297,0.6126137746141214,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True
