rule,length,complexity,train_fitness,train_excess_sharpe,train_sharpe,val_fitness,val_excess_sharpe,val_sharpe,val_sharpe_bh,holdout_fitness,holdout_excess_sharpe,holdout_sharpe,holdout_sharpe_bh,null_pvalue,null_n,selected_on
mars_sign_virgo & ~sun_sign_virgo,2,4,-0.3770013694160363,-0.3370013694160363,0.16563132114598414,0.20938332993675743,0.24938332993675744,0.6418237588348823,0.39244042889812486,-0.38244695717875493,-0.34244695717875495,0.4128411301203875,0.7552880872991424,,,validation
asp_jupiter_saturn_square & ~mars_sign_taurus,2,4,-0.21321010634575358,-0.17321010634575357,0.32942258421626686,0.2081483481074334,0.24814834810743341,0.6405887770055583,0.39244042889812486,-0.5707990744873316,-0.5307990744873315,0.22448901281181088,0.7552880872991424,,,validation
~mercury_sign_gemini & ~mercury_sign_libra,2,5,-0.07865698001781381,-0.028656980017813805,0.4739757105442066,0.20503723020042386,0.25503723020042385,0.6474776590985487,0.39244042889812486,-0.1952702037681308,-0.14527020376813082,0.6100178835310116,0.7552880872991424,,,validation
~asp_jupiter_venus_trine & ~mercury_sign_libra,2,5,-0.13677629402709657,-0.08677629402709658,0.41585639653492384,0.20415717979325942,0.2541571797932594,0.6465976086913843,0.39244042889812486,-0.15966843571828676,-0.10966843571828677,0.6456196515808557,0.7552880872991424,,,validation
~asp_jupiter_mars_conj & ~mercury_sign_libra,2,5,-0.08209482420147753,-0.03209482420147752,0.4705378663605429,0.20130893603680333,0.2513089360368033,0.6437493649349282,0.39244042889812486,-0.21561332784074888,-0.1656133278407489,0.5896747594583935,0.7552880872991424,,,validation
~mars_sign_cancer & ~mercury_sign_libra,2,5,-0.15090779730516624,-0.10090779730516625,0.4017248932568542,0.2010413475120838,0.2510413475120838,0.6434817764102087,0.39244042889812486,-0.07448639297194899,-0.02448639297194899,0.7308016943271934,0.7552880872991424,,,validation
~jupiter_sign_cancer & ~mercury_sign_aquarius,2,5,-0.24644430822202917,-0.19644430822202918,0.30618838233999124,0.20007381774273403,0.250073817742734,0.6425142466408589,0.39244042889812486,-0.0641301663281721,-0.0141301663281721,0.7411579209709703,0.7552880872991424,,,validation
~jupiter_sign_gemini & ~mercury_sign_libra,2,5,-0.0963994412610202,-0.04639944126102019,0.45623324930100023,0.19808812629777184,0.24808812629777183,0.6405285551958967,0.39244042889812486,-0.22063422787894754,-0.17063422787894755,0.5846538594201949,0.7552880872991424,,,validation
~saturn_sign_virgo,1,2,-0.07551917246521504,-0.05551917246521504,0.4471135180968054,0.19656210047289488,0.21656210047289487,0.6090025293710197,0.39244042889812486,0.019653967477123464,0.039653967477123464,0.7949420547762659,0.7552880872991424,,,validation
~mercury_retro & saturn_sign_aries,2,4,-0.5426326905620205,-0.5026326905620204,0.0,0.19615261854000451,0.23615261854000452,0.6285930474381294,0.39244042889812486,-0.2409616083063952,-0.2009616083063952,0.5543264789927472,0.7552880872991424,,,validation
~mars_sign_taurus & ~mercury_sign_libra,2,5,-0.1065953554390442,-0.056595355439044204,0.4460373351229762,0.1952130089732521,0.2452130089732521,0.637653437871377,0.39244042889812486,-0.1988989742821891,-0.14889897428218912,0.6063891130169533,0.7552880872991424,,,validation
~mercury_station & saturn_sign_aries,2,4,-0.5426326905620205,-0.5026326905620204,0.0,0.19409964755064377,0.23409964755064377,0.6265400764487686,0.39244042889812486,-0.3680273761540353,-0.3280273761540353,0.4272607111451071,0.7552880872991424,,,validation
~asp_jupiter_saturn_trine & ~jupiter_sign_gemini,2,5,-0.05923423840638127,-0.009234238406381268,0.49339845215563916,0.1929870210228123,0.24298702102281228,0.6354274499209371,0.39244042889812486,-0.1823946653022132,-0.13239466530221322,0.6228934219969292,0.7552880872991424,,,validation
~jupiter_ingress_1d & ~saturn_sign_virgo,2,5,-0.1220902171822943,-0.0720902171822943,0.4305424733797261,0.19083829554217102,0.240838295542171,0.6332787244402959,0.39244042889812486,-0.022168065568267628,0.027831934431732375,0.7831200217308748,0.7552880872991424,,,validation
~mercury_sign_gemini & ~saturn_sign_virgo,2,5,-0.08104608842693402,-0.031046088426934015,0.4715866021350864,0.19055266918724767,0.24055266918724766,0.6329930980853725,0.39244042889812486,-0.06693184529291836,-0.016931845292918357,0.7383562420062241,0.7552880872991424,,,validation
~asp_saturn_sun_trine & ~mercury_sign_libra,2,5,-0.13636527669434478,-0.0863652766943448,0.41626741386767563,0.18897835275231445,0.23897835275231444,0.6314187816504393,0.39244042889812486,-0.15213350741217674,-0.10213350741217675,0.6531545798869657,0.7552880872991424,,,validation
~asp_jupiter_sun_sextile & ~saturn_sign_virgo,2,5,-0.19720952111531503,-0.14720952111531505,0.3554231694467054,0.18885741479520235,0.23885741479520234,0.6312978436933272,0.39244042889812486,-0.03161589866906041,0.018384101330939595,0.773672188630082,0.7552880872991424,,,validation
~asp_jupiter_mars_conj & ~saturn_sign_virgo,2,5,-0.11643940486678879,-0.06643940486678879,0.43619328569523164,0.18771142196681245,0.23771142196681244,0.6301518508649373,0.39244042889812486,-0.09374862348767506,-0.043748623487675053,0.7115394638114674,0.7552880872991424,,,validation
asp_jupiter_saturn_square & ~venus_sign_cancer,2,4,-0.4452727629106484,-0.4052727629106484,0.097359927651372,0.18754337796633422,0.22754337796633423,0.6199838068644591,0.39244042889812486,-0.5707990744873316,-0.5307990744873315,0.22448901281181088,0.7552880872991424,,,validation
asp_jupiter_saturn_square,1,1,-0.3781832383104805,-0.3681832383104805,0.13444945225153992,0.18699487314946966,0.19699487314946967,0.5894353020475945,0.39244042889812486,-0.5407990744873316,-0.5307990744873315,0.22448901281181088,0.7552880872991424,,,validation
~asp_jupiter_sun_opp & ~saturn_sign_virgo,2,5,-0.025366969576228485,0.024633030423771518,0.5272657209857919,0.18635268029206709,0.23635268029206707,0.6287931091901919,0.39244042889812486,-0.0394909418702893,0.010509058129710702,0.7657971454288531,0.7552880872991424,,,validation
~asp_jupiter_venus_conj & ~saturn_sign_virgo,2,5,-0.10342315789702912,-0.05342315789702912,0.4492095326649913,0.18600107621744033,0.23600107621744032,0.6284415051155652,0.39244042889812486,-0.05373406000309351,-0.003734060003093509,0.7515540272960489,0.7552880872991424,,,validation
~saturn_sign_virgo & ~venus_sign_cancer,2,5,-0.07702990549571538,-0.02702990549571538,0.47560278506630504,0.18517960468843908,0.23517960468843907,0.6276200335865639,0.39244042889812486,-0.0844164215296573,-0.03441642152965729,0.7208716657694851,0.7552880872991424,,,validation
~asp_jupiter_saturn_trine & ~asp_mars_venus_sextile,2,5,-0.06667291734270499,-0.016672917342704985,0.48595977321931544,0.18494127635912994,0.23494127635912992,0.6273817052572548,0.39244042889812486,-0.15820408651140588,-0.1082040865114059,0.6470840007877365,0.7552880872991424,,,validation
~jupiter_sign_capricorn & ~mercury_sign_aquarius,2,5,-0.25968449377226693,-0.20968449377226694,0.2929481967897535,0.18344570216297418,0.23344570216297417,0.625886131061099,0.39244042889812486,-0.038270028637678324,0.011729971362321678,0.7670180586614641,0.7552880872991424,,,validation
~mercury_sign_libra & ~sun_sign_cancer,2,5,-0.10484407943882025,-0.05484407943882025,0.4477886111232002,0.18302272800706842,0.2330227280070684,0.6254631569051933,0.39244042889812486,-0.30427211168722484,-0.25427211168722486,0.5010159756119176,0.7552880872991424,,,validation
~asp_jupiter_saturn_trine & ~asp_jupiter_venus_trine,2,5,-0.0737845875235842,-0.0237845875235842,0.4788481030384362,0.1815080033506189,0.23150800335061889,0.6239484322487437,0.39244042889812486,-0.10106830305694421,-0.05106830305694421,0.7042197842421982,0.7552880872991424,,,validation
~mercury_sign_aquarius & ~saturn_sign_virgo,2,5,-0.2864652343047246,-0.2364652343047246,0.2661674562572958,0.18117805443754553,0.23117805443754552,0.6236184833356704,0.39244042889812486,0.13160622228851432,0.1816062222885143,0.9368943095876567,0.7552880872991424,,,validation
~saturn_ingress_1d & ~saturn_sign_virgo,2,5,-0.10092825522728689,-0.05092825522728689,0.45170443533473353,0.180617632014065,0.230617632014065,0.6230580609121898,0.39244042889812486,-0.03890983011965106,0.011090169880348943,0.7663782571794914,0.7552880872991424,,,validation
~asp_jupiter_saturn_trine & ~mercury_sign_gemini,2,5,-0.016278750076360662,0.03372124992363934,0.5363539404856598,0.18032429101542002,0.23032429101542,0.6227647199135449,0.39244042889812486,-0.14546793391271057,-0.09546793391271058,0.6598201533864319,0.7552880872991424,,,validation
~jupiter_sign_cancer & ~mercury_retro,2,5,-0.27955632447000556,-0.22955632447000557,0.27307636609201486,0.17877554006511198,0.22877554006511197,0.6212159689632368,0.39244042889812486,-0.15690922699444826,-0.10690922699444827,0.6483788603046942,0.7552880872991424,,,validation
~mars_sign_sagittarius & ~mercury_sign_aquarius,2,5,-0.3453016206554058,-0.2953016206554058,0.2073310699066146,0.1785716492932352,0.2285716492932352,0.6210120781913601,0.39244042889812486,0.04397931100745282,0.09397931100745283,0.8492673983065953,0.7552880872991424,,,validation
~asp_jupiter_venus_square & mars_sign_aries,2,4,-0.49449063108652547,-0.4544906310865255,0.048142059475494915,0.17715762314081482,0.21715762314081483,0.6095980520389397,0.39244042889812486,-0.21660721150266035,-0.17660721150266034,0.5786808757964821,0.7552880872991424,,,validation
~asp_jupiter_sun_sextile & mars_sign_aries,2,4,-0.43168561613930484,-0.39168561613930486,0.11094707442271555,0.1765932191466084,0.2165932191466084,0.6090336480447333,0.39244042889812486,-0.2949326648779081,-0.2549326648779081,0.5003554224212343,0.7552880872991424,,,validation
~jupiter_sign_cancer & ~mars_sign_sagittarius,2,5,-0.2240452585435332,-0.1740452585435332,0.3285874320184872,0.17577451033464198,0.22577451033464196,0.6182149392327668,0.39244042889812486,-0.17313639796491037,-0.12313639796491038,0.632151689334232,0.7552880872991424,,,validation
asp_jupiter_saturn_square & ~sun_sign_capricorn,2,4,-0.5287976430554682,-0.48879764305546813,0.013835047506552315,0.17454991718295818,0.21454991718295818,0.606990346081083,0.39244042889812486,-0.49344262664157207,-0.4534426266415721,0.30184546065757034,0.7552880872991424,,,validation
~asp_jupiter_saturn_trine & ~sun_sign_virgo,2,5,-0.02306967702604197,0.026930322973958032,0.5295630135359785,0.1741636957045536,0.22416369570455358,0.6166041246026784,0.39244042889812486,-0.10119161278362139,-0.05119161278362139,0.704096474515521,0.7552880872991424,,,validation
~mercury_sign_libra & ~venus_sign_sagittarius,2,5,-0.14700038030087093,-0.09700038030087094,0.4056323102611495,0.1739894487151361,0.2239894487151361,0.616429877613261,0.39244042889812486,-0.20652313922699533,-0.15652313922699534,0.5987649480721471,0.7552880872991424,,,validation
~asp_jupiter_saturn_trine & ~mars_sign_taurus,2,5,-0.03715935826811796,0.012840641731882041,0.5154733322939025,0.1736206440937773,0.2236206440937773,0.6160610729919022,0.39244042889812486,-0.15403510116110036,-0.10403510116110037,0.6512529861380421,0.7552880872991424,,,validation
~asp_jupiter_saturn_trine & ~mercury_sign_libra,2,5,-0.05812152487598722,-0.008121524875987218,0.4945111656860332,0.1729082580851714,0.2229082580851714,0.6153486869832963,0.39244042889812486,-0.1848201121935235,-0.13482011219352352,0.6204679751056189,0.7552880872991424,,,validation
~saturn_sign_virgo & ~venus_sign_sagittarius,2,5,-0.14875285485653578,-0.09875285485653579,0.40387983570548464,0.17283516477020577,0.22283516477020576,0.6152755936683306,0.39244042889812486,-0.10100526404722661,-0.051005264047226606,0.7042828232519158,0.7552880872991424,,,validation
~asp_jupiter_sun_sextile & ~mercury_sign_libra,2,5,-0.17653439718478708,-0.1265343971847871,0.37609829337723333,0.17269532233388318,0.22269532233388317,0.615135751232008,0.39244042889812486,-0.14244579391023632,-0.09244579391023633,0.6628422933889061,0.7552880872991424,,,validation
~jupiter_sign_capricorn & ~mars_sign_cancer,2,5,-0.12408075379647866,-0.07408075379647866,0.42855193676554176,0.1721996445178232,0.2221996445178232,0.6146400734159481,0.39244042889812486,0.04338501342388339,0.09338501342388339,0.8486731007230258,0.7552880872991424,,,validation
~asp_mars_venus_conj & ~mercury_sign_libra,2,5,-0.0959332984624723,-0.045933298462472294,0.45669939209954813,0.1712909456729711,0.22129094567297108,0.613731374571096,0.39244042889812486,-0.14603959804457528,-0.09603959804457529,0.6592484892545671,0.7552880872991424,,,validation
~mercury_sign_libra & ~venus_sign_cancer,2,5,-0.07317984462163908,-0.02317984462163908,0.47945284594038134,0.16997088246565628,0.21997088246565627,0.6124113113637811,0.39244042889812486,-0.2194984833074875,-0.1694984833074875,0.5857896039916549,0.7552880872991424,,,validation
~mercury_sign_cancer & ~mercury_sign_libra,2,5,-0.15784202511254564,-0.10784202511254565,0.3947906654494748,0.16987180748927067,0.21987180748927065,0.6123122363873955,0.39244042889812486,-0.24395460860647683,-0.19395460860647684,0.5613334786926656,0.7552880872991424,,,validation
~asp_jupiter_saturn_trine & ~mars_sign_cancer,2,5,-0.039120341354705615,0.010879658645294388,0.5135123492073148,0.16935812402848216,0.21935812402848215,0.611798552926607,0.39244042889812486,-0.032061320459091006,0.017938679540908997,0.7732267668400514,0.7552880872991424,,,validation
~mercury_sign_libra & ~sun_sign_capricorn,2,5,-0.19154513505021303,-0.14154513505021304,0.3610875555118074,0.16871340417324976,0.21871340417324975,0.6111538330713746,0.39244042889812486,-0.23369567224126558,-0.1836956722412656,0.5715924150578768,0.7552880872991424,,,validation
mars_sign_aries & ~mercury_sign_cancer,2,4,-0.5050790024765984,-0.4650790024765984,0.03755368808542205,0.16806161141323703,0.20806161141323704,0.6005020403113619,0.39244042889812486,-0.3108376150269065,-0.2708376150269065,0.4844504722722359,0.7552880872991424,,,validation
~jupiter_sign_capricorn & mars_sign_aries,2,4,-0.4950986285124153,-0.45509862851241534,0.04753406204960511,0.1673084601806286,0.2073084601806286,0.5997488890787535,0.39244042889812486,-0.37244960923620574,-0.33244960923620576,0.4228384780629367,0.7552880872991424,,,validation
~asp_jupiter_venus_conj & ~mercury_sign_libra,2,5,-0.08710507859087281,-0.03710507859087281,0.4655276119711476,0.16699298021696518,0.21699298021696517,0.60943340911509,0.39244042889812486,-0.17549619198733163,-0.12549619198733164,0.6297918953118108,0.7552880872991424,,,validation
asp_jupiter_saturn_square & ~asp_jupiter_sun_square,2,4,-0.3429781928321625,-0.30297819283216254,0.19965449772985785,0.16651145527610942,0.20651145527610942,0.5989518841742343,0.39244042889812486,-0.6004029798148475,-0.5604029798148474,0.194885107484295,0.7552880872991424,,,validation
~asp_jupiter_mars_conj & ~asp_jupiter_saturn_trine,2,5,-0.027307351635919644,0.02269264836408036,0.5253253389261008,0.16589723649853694,0.21589723649853693,0.6083376653966618,0.39244042889812486,-0.17728380739896216,-0.12728380739896217,0.6280042799001803,0.7552880872991424,,,validation
~asp_jupiter_sun_opp & ~mercury_sign_libra,2,5,-0.018855491582779396,0.031144508417220607,0.533777198979241,0.1649000197869922,0.2149000197869922,0.607340448685117,0.39244042889812486,-0.16737479467377697,-0.11737479467377698,0.6379132926253654,0.7552880872991424,,,validation
~mars_sign_leo & ~saturn_sign_virgo,2,5,-0.1544617164520405,-0.1044617164520405,0.3981709741099799,0.1640082560879773,0.2140082560879773,0.6064486849861022,0.39244042889812486,-0.09688263792962122,-0.04688263792962122,0.7084054493695212,0.7552880872991424,,,validation
~asp_saturn_venus_sextile & jupiter_sign_sagittarius,2,4,-0.1410643485537463,-0.1010643485537463,0.4015683420082741,0.1628510445410347,0.2028510445410347,0.5952914734391596,0.39244042889812486,-0.4848725725171669,-0.44487257251716694,0.3104155147819755,0.7552880872991424,,,validation
~asp_jupiter_sun_opp & mars_sign_aries,2,4,-0.47973499461010766,-0.4397349946101077,0.06289769595191276,0.16269995585138616,0.20269995585138617,0.595140384749511,0.39244042889812486,-0.23837744502805233,-0.19837744502805232,0.5569106422710901,0.7552880872991424,,,validation
~jupiter_sign_capricorn & ~jupiter_sign_gemini,2,5,-0.12562267114409037,-0.07562267114409038,0.42701001941793004,0.16245271967756025,0.21245271967756024,0.6048931485756851,0.39244042889812486,-0.12286595875927804,-0.07286595875927804,0.6824221285398644,0.7552880872991424,,,validation
~mercury_sign_libra,1,2,-0.05989189334358701,-0.039891893343587004,0.4627407972184334,0.16207194405516653,0.18207194405516652,0.5745123729532914,0.39244042889812486,-0.10775092848164534,-0.08775092848164534,0.6675371588174971,0.7552880872991424,,,validation
~mars_sign_leo & saturn_sign_pisces,2,4,-0.5978666294969734,-0.5578666294969734,-0.05523393893495299,0.16171119009451715,0.20171119009451716,0.594151618992642,0.39244042889812486,-0.5383512051746547,-0.4983512051746547,0.25693688212448773,0.7552880872991424,,,validation
~asp_jupiter_sun_square & ~jupiter_sign_cancer,2,5,-0.11742766519968463,-0.06742766519968463,0.4352050253623358,0.1616550546448826,0.2116550546448826,0.6040954835430075,0.39244042889812486,-0.21486632784902132,-0.16486632784902133,0.5904217594501211,0.7552880872991424,,,validation
