rule,length,complexity,train_fitness,train_excess_sharpe,train_sharpe,val_fitness,val_excess_sharpe,val_sharpe,val_sharpe_bh,val_fitness_raw,n_episodes_val,max_episode_val,n_episodes_train_val,val_half1_excess_sharpe,val_half2_excess_sharpe,stable,holdout_fitness,holdout_excess_sharpe,holdout_sharpe,holdout_sharpe_bh,null_pvalue,null_n,selected_on,drop_reason,nasdaq_val_excess_sharpe,nasdaq_val_sharpe,nasdaq_val_sharpe_bh,nasdaq_holdout_excess_sharpe,nasdaq_holdout_sharpe,nasdaq_holdout_sharpe_bh,cross_asset,partial_stage
~asp_jupiter_sun_sextile_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_trine_orb3,3,7,-0.5970566191408767,-0.49205661914087667,0.018300880426894425,0.5138170675577298,0.6188170675577298,1.0112574964558547,0.39244042889812486,0.5138170675577298,15,127,18,0.8033205233768159,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.5749517200369851,0.9812442788864735,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3 & ~sun_sign_sagittarius,3,7,-0.605074788481231,-0.500074788481231,0.010282711086540127,0.5134537238652623,0.6184537238652623,1.0108941527633872,0.39244042889812486,0.5134537238652623,15,184,21,0.8028036027430328,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.5093754038791807,0.915667962728669,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_saturn_venus_conj_orb3,3,7,-0.2628884227935545,-0.15788842279355453,0.35246907677421657,0.5134375857039992,0.6184375857039992,1.0108780146021241,0.39244042889812486,0.5134375857039992,4,116,13,0.8027806434084201,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.29400907388822833,0.7003016327377167,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_jupiter_mercury_conj_orb5 & ~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5,3,7,-0.33406812460912977,-0.2290681246091298,0.2812893749586413,0.5133597991259644,0.6183597991259644,1.0108002280240893,0.39244042889812486,0.5133597991259644,4,133,14,0.8026699785668281,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3396491097518542,0.7459416686013426,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & ~asp_mercury_neptune_trine_orb3 & asp_neptune_uranus_conj_orb5,3,7,-0.2580957551430442,-0.15309575514304424,0.35726174442472686,0.5132953622616896,0.6182953622616896,1.0107357911598145,0.39244042889812486,0.5132953622616896,5,91,18,0.8025783060774432,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3478377703406869,0.7541303291901753,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mercury_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_pluto_sun_opp_orb5,3,7,-0.3084994831716978,-0.2034994831716978,0.3068580163960733,0.5131551108701589,0.6181551108701588,1.0105955397682838,0.39244042889812486,0.5131551108701589,4,89,17,0.8023787746687596,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.27511876337956626,0.6814113222290547,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_pluto_sun_trine_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_trine_orb3,3,7,-0.650989277113742,-0.545989277113742,-0.03563177754597089,0.513052083066843,0.618052083066843,1.010492511964968,0.39244042889812486,0.513052083066843,14,94,20,0.8022322003475368,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.5488185959006269,0.9551111547501153,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~asp_saturn_sun_trine_orb3,3,7,-0.3371871618925326,-0.23218716189253263,0.27817033767523847,0.5129954339796845,0.6179954339796845,1.0104358628778094,0.39244042889812486,0.5129954339796845,5,95,18,0.8021516076024577,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.29322842854807024,0.6995209873975586,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_jupiter_sun_sextile_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_trine_orb5,3,7,-0.5858554913718571,-0.4808554913718571,0.029502008195913983,0.5128117585792666,0.6178117585792666,1.0102521874773915,0.39244042889812486,0.5128117585792666,15,127,18,0.8018902991864301,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.571471117262951,0.9777636761124394,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~asp_pluto_venus_sextile_orb1,3,7,-0.6514006238816029,-0.5464006238816029,-0.03604312431383184,0.5125607914281787,0.6175607914281787,1.0100012203263036,0.39244042889812486,0.5125607914281787,15,136,20,0.8015332581431924,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.5611439798115465,0.9674365386610349,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_neptune_sun_trine_orb1 & asp_neptune_uranus_conj_orb5 & ~asp_saturn_sun_sextile_orb3,3,7,-0.37122403666637943,-0.26622403666637945,0.24413346290139165,0.5123901284224286,0.6173901284224286,1.0098305573205535,0.39244042889812486,0.5123901284224286,4,89,21,0.8012904632506221,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.2078377837732242,0.6141303426227126,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_moon_trine_orb1 & ~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5,3,7,-0.2892608199932564,-0.18426081999325644,0.32609667957451466,0.5123287581965619,0.6173287581965619,1.0097691870946868,0.39244042889812486,0.5123287581965619,4,116,21,0.8012031546012863,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3027296120035497,0.7090221708530381,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~sun_sign_libra,3,7,-0.29135308700929735,-0.18635308700929737,0.32400441255847373,0.5122520082440751,0.6172520082440751,1.0096924371422,0.39244042889812486,0.5122520082440751,4,133,13,0.8010939660003555,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3962912659089482,0.8025838247584366,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mercury_moon_square_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_saturn_sun_sextile_orb5,3,7,-0.3522158776984654,-0.24721587769846542,0.2631416218693057,0.512028072330428,0.617028072330428,1.009468501228553,0.39244042889812486,0.512028072330428,9,93,47,0.8007753833310367,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.24605178396377708,0.6523443428132655,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mercury_pluto_sextile_orb5 & asp_neptune_uranus_conj_orb5 & ~asp_saturn_sun_trine_orb3,3,7,-0.36064035935149596,-0.255640359351496,0.2547171402162751,0.5117881415282628,0.6167881415282628,1.0092285704263877,0.39244042889812486,0.5117881415282628,5,130,21,0.8004340464718049,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4055616612521388,0.8118542201016272,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_jupiter_moon_square_orb1 & asp_neptune_uranus_conj_orb5 & ~asp_saturn_sun_sextile_orb5,3,7,-0.3587648054247373,-0.25376480542473734,0.25659269414303376,0.5116836043676314,0.6166836043676314,1.0091240332657563,0.39244042889812486,0.5116836043676314,6,86,23,0.8002853272927757,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.24459232911459344,0.6508848879640818,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_jupiter_venus_square_orb1 & ~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5,3,7,-0.30773987912241535,-0.20273987912241537,0.30761762044535573,0.5115174417616972,0.6165174417616972,1.0089578706598221,0.39244042889812486,0.5115174417616972,5,90,13,0.8000489374211124,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.30548947021927614,0.7117820290687645,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~sun_sign_sagittarius,3,7,-0.6578723429112717,-0.5528723429112717,-0.04251484334350068,0.5114129454014151,0.6164129454014151,1.00885337429954,0.39244042889812486,0.5114129454014151,13,136,17,0.7999002767719232,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.5047068092624858,0.9109993681119741,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_uranus_venus_opp_orb5,3,7,-0.3351474956304196,-0.23014749563041964,0.28021000393735146,0.5113848526007287,0.6163848526007287,1.0088252814988536,0.39244042889812486,0.5113848526007287,3,133,12,0.7998603108761095,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.296345347147094,0.7026379059965824,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_uranus_trine_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_saturn_sun_sextile_orb5,3,7,-0.3221813759729307,-0.2171813759729307,0.2931761235948404,0.5113548280542934,0.6163548280542934,1.0087952569524183,0.39244042889812486,0.5113548280542934,4,116,17,0.7998175968196686,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.2669567749461486,0.673249333795637,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_sun_uranus_conj_orb5,3,7,-0.25593530127134273,-0.15093530127134275,0.35942219829642835,0.511313406314235,0.616313406314235,1.00875383521236,0.39244042889812486,0.511313406314235,4,119,13,0.7997586687094904,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3004984260085501,0.7067909848580385,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & ~asp_mercury_saturn_opp_orb5 & asp_neptune_uranus_conj_orb5,3,7,-0.3617643233526785,-0.2567643233526785,0.2535931762150926,0.5112814401238401,0.6162814401238401,1.008721869021965,0.39244042889812486,0.5112814401238401,4,133,14,0.7997131924365655,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.33556426206592443,0.7418568209154128,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & ~asp_mars_saturn_sextile_orb1 & asp_neptune_uranus_conj_orb5,3,7,-0.2896517309480198,-0.18465173094801984,0.32570576861975126,0.5112187090114568,0.6162187090114568,1.0086591379095817,0.39244042889812486,0.5112187090114568,4,133,13,0.7996239489100978,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3100636779277128,0.7163562367772012,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & ~asp_mercury_neptune_square_orb1 & asp_neptune_uranus_conj_orb5,3,7,-0.30897025891516927,-0.2039702589151693,0.3063872406526018,0.5110282802404911,0.616028280240491,1.008468709138616,0.39244042889812486,0.5110282802404911,4,133,17,0.7993530385360452,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3076569140999707,0.7139494729494591,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_saturn_venus_trine_orb3,3,7,-0.2709417010084228,-0.16594170100842282,0.3444157985593483,0.5106766897774129,0.6156766897774129,1.0081171186755378,0.39244042889812486,0.5106766897774129,4,133,18,0.798852855752975,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.2649531359077409,0.6712456947572293,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & ~asp_mercury_neptune_square_orb3 & asp_neptune_uranus_conj_orb5,3,7,-0.3297488409037575,-0.22474884090375752,0.2856086586640136,0.5106637486585754,0.6156637486585754,1.0081041775567003,0.39244042889812486,0.5106637486585754,5,133,20,0.7988344453826892,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.31455762548765015,0.7208501843371385,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
asp_pluto_uranus_sextile_orb3 & ~asp_saturn_sun_square_orb5 & ~asp_saturn_venus_trine_orb5,3,7,-0.689228342797902,-0.584228342797902,-0.0738708432301309,0.5105717544082695,0.6155717544082695,1.0080121833063944,0.39244042889812486,0.5105717544082695,15,130,19,0.7987035720662039,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.5086579902439419,0.9149505490934302,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~mercury_sign_virgo,3,7,-0.35298694057861146,-0.24798694057861148,0.2623705589891596,0.5103147884161354,0.6153147884161354,1.0077552173142603,0.39244042889812486,0.5103147884161354,4,133,13,0.7983380066010932,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.31578925389435036,0.7220818127438388,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & ~asp_mars_venus_sextile_orb1 & asp_neptune_uranus_conj_orb5,3,7,-0.3166566118287881,-0.21165661182878814,0.29870088773898296,0.5102813030108111,0.6152813030108111,1.007721731908936,0.39244042889812486,0.5102813030108111,4,133,13,0.7982903696112753,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3044571048703317,0.7107496637198201,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb5 & ~mars_ingress_3d,3,7,-0.4412726258175011,-0.3362726258175011,0.17408487375026999,0.5102749314894437,0.6152749314894437,1.0077153603875686,0.39244042889812486,0.5102749314894437,10,56,43,0.7982813053630553,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.2994681984132063,0.7057607572626947,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_jupiter_sun_sextile_orb5 & ~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3,3,7,-0.6248466377978843,-0.5198466377978843,-0.009489138230113223,0.5102661363312577,0.6152661363312577,1.0077065652293826,0.39244042889812486,0.5102661363312577,14,136,18,0.7982687932038619,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.5733901642913468,0.9796827231408352,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & asp_neptune_uranus_conj_orb5 & ~asp_sun_venus_conj_orb1,3,7,-0.2686842218795553,-0.16368422187955534,0.34667327768821576,0.5100547548573102,0.6150547548573102,1.0074951837554351,0.39244042889812486,0.5100547548573102,4,133,13,0.7979680783004104,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3303754971694122,0.7366680560189006,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_neptune_trine_orb1 & ~asp_moon_saturn_trine_orb1 & asp_pluto_uranus_sextile_orb3,3,7,-0.5775148543597449,-0.4725148543597449,0.037842645208026215,0.5100411338806989,0.6150411338806989,1.0074815627788238,0.39244042889812486,0.5100411338806989,16,129,23,0.7979487008921682,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4975557061518033,0.9038482650012917,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
asp_neptune_uranus_conj_orb5 & ~asp_pluto_sun_sextile_orb3 & ~asp_saturn_sun_sextile_orb5,3,7,-0.27586892105191096,-0.17086892105191098,0.3394885785158601,0.5099910966800942,0.6149910966800942,1.0074315255782191,0.39244042889812486,0.5099910966800942,5,84,22,0.7978775172377697,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.2384468738040239,0.6447394326535123,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
asp_neptune_uranus_conj_orb5 & ~asp_neptune_venus_conj_orb3 & ~sun_sign_capricorn,3,7,-0.34520291610012804,-0.24020291610012806,0.27015458346764304,0.5099183994084553,0.6149183994084553,1.0073588283065802,0.39244042889812486,0.5099183994084553,3,202,11,0.7977740971108944,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.2622447567382247,0.6685373155877131,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_neptune_trine_orb3 & asp_pluto_uranus_sextile_orb3 & ~asp_saturn_venus_trine_orb3,3,7,-0.594423161337929,-0.489423161337929,0.020934338229842083,0.5098967031233141,0.6148967031233141,1.007337132021439,0.39244042889812486,0.5098967031233141,14,126,18,0.7977432316982609,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.47246436746321857,0.878756926312707,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mercury_uranus_square_orb5 & asp_pluto_uranus_sextile_orb3 & ~venus_sign_aries,3,7,-0.448767003247471,-0.343767003247471,0.16659049632030012,0.5098528984166575,0.6148528984166575,1.0072933273147824,0.39244042889812486,0.5098528984166575,12,136,16,0.7976809145870973,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.4390289337230187,0.8453214925725071,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
~asp_mars_pluto_sextile_orb3 & ~asp_mercury_pluto_conj_orb3 & asp_neptune_uranus_conj_orb5,3,7,-0.33461245524539446,-0.22961245524539448,0.2807450443223766,0.5096975367982259,0.6146975367982259,1.0071379656963508,0.39244042889812486,0.5096975367982259,4,133,15,0.797459895514619,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.3021110343362871,0.7084035931857755,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
asp_neptune_uranus_conj_orb5 & ~asp_pluto_sun_opp_orb5 & ~asp_saturn_sun_sextile_orb3,3,7,-0.3229050194514152,-0.21790501945141522,0.2924524801163559,0.5095872895598348,0.6145872895598348,1.0070277184579597,0.39244042889812486,0.5095872895598348,3,155,16,0.797303056884513,-0.2044341522827901,False,-0.8602880872991424,-0.7552880872991424,0.0,0.7552880872991424,,,validation,,0.19497706042281865,0.601269619272307,0.4062925588494884,-0.8178278663975544,0.0,0.8178278663975544,True,post_nasdaq
